Time,Learning rate,Train loss,Validation loss,MAE_sigma_iso,RMSE_sigma_iso
100.46354651451111,0.0001,194.13812255859375,14.967817306518555,3.071681640625,3.8688263993533405
103.83842062950134,0.0001,187.3593921661377,13.687950134277344,2.927625,3.6997230329895414
107.03435492515564,0.0001,180.29309844970703,15.1780366897583,3.0998483072916665,3.8958999548670823
110.58045959472656,0.0001,199.22195148468018,13.732355117797852,2.9219602864583334,3.70571929168279
113.76412343978882,0.0001,175.57862186431885,12.825704574584961,2.8307041015625,3.581299265222516
117.11467695236206,0.0001,169.79162120819092,12.531012535095215,2.8002779947916667,3.539917092367183
120.38436985015869,0.0001,165.40319538116455,13.479084014892578,2.918061197916667,3.671387290305487
123.58053517341614,0.0001,174.1498727798462,12.256742477416992,2.7725423177083335,3.500963037151349
126.87882018089294,0.0001,158.38405418395996,12.000075340270996,2.744255208333333,3.464112515613968
129.96115136146545,0.0001,158.72001361846924,14.593825340270996,3.05883984375,3.8201865819398577
133.222975730896,0.0001,172.26612854003906,11.56332015991211,2.6852804361979166,3.4004882461934787
136.63057398796082,0.0001,150.49366188049316,11.082304954528809,2.6352540690104167,3.3290095655464857
139.6523015499115,0.0001,146.07417964935303,11.538207054138184,2.7004853515625,3.3967936397800207
142.78432154655457,0.0001,149.0238208770752,12.840775489807129,2.865787434895833,3.5834028578526675
145.92801332473755,0.0001,144.15469932556152,10.232943534851074,2.5319866536458333,3.198897311639851
149.13672971725464,0.0001,133.34319877624512,11.185637474060059,2.6657158203125,3.3444936867683475
152.28495979309082,0.0001,171.25493144989014,10.81242561340332,2.5944059244791666,3.2882253239779664
155.3728768825531,0.0001,134.55489253997803,10.216348648071289,2.5391227213541665,3.196302388437823
158.70624136924744,0.0001,127.2082929611206,9.34254264831543,2.4199934895833333,3.056557372069106
161.76270961761475,0.0001,122.63374996185303,9.072989463806152,2.3874124348958334,3.0121403658085613
165.151930809021,0.0001,119.12695503234863,9.738207817077637,2.4821290690104165,3.120610145835533
168.3325071334839,0.0001,130.74488735198975,10.165726661682129,2.5394093424479167,3.188373756876955
171.58222675323486,0.0001,116.99667167663574,8.483577728271484,2.3080224609375,2.912658257502929
174.79680728912354,0.0001,113.8527364730835,11.002174377441406,2.6584021809895835,3.3169525892250356
178.04116225242615,0.0001,135.9145746231079,8.451263427734375,2.3007991536458334,2.907105720794309
181.34302973747253,0.0001,111.1797080039978,8.188458442687988,2.266439127604167,2.8615483543660414
184.48007082939148,0.0001,106.08825492858887,7.921919822692871,2.2297296549479166,2.8145905424901505
187.68328619003296,0.0001,104.16927814483643,8.039144515991211,2.246966471354167,2.8353385214555953
190.95541977882385,0.0001,102.59762763977051,8.540270805358887,2.321443359375,2.922374177502486
194.0807716846466,0.0001,166.24630689620972,8.82388687133789,2.35437939453125,2.9705027720488664
197.4011516571045,0.0001,113.90253210067749,8.099923133850098,2.2509368489583332,2.846036397708809
200.89153623580933,0.0001,101.70147466659546,7.4662981033325195,2.1619619140625,2.7324527767343634
203.99456143379211,0.0001,97.31174612045288,7.229549407958984,2.12840234375,2.688782155394272
207.02173113822937,0.0001,95.28121614456177,7.134927749633789,2.11435693359375,2.671128550701931
210.32661199569702,0.0001,93.42423152923584,6.937110424041748,2.0848151041666667,2.6338395313844263
213.54892420768738,0.0001,91.83598852157593,6.804170608520508,2.0641759440104166,2.6084805103578343
216.4749162197113,0.0001,90.87977266311646,6.688695430755615,2.0464856770833335,2.5862512083129126
219.5175268650055,0.0001,89.17666482925415,6.954283714294434,2.089507161458333,2.63709761938512
222.77419662475586,0.0001,94.83781909942627,6.7836432456970215,2.061994140625,2.6045428061689955
226.04681777954102,0.0001,92.23958969116211,7.07853364944458,2.1102509765625,2.660551419192395
229.4237403869629,0.0001,88.20595121383667,6.377313613891602,1.99652978515625,2.5253343941116655
232.5445659160614,0.0001,88.24338245391846,8.991823196411133,2.4108850911458335,2.9986368430783124
235.6879997253418,0.0001,104.97480249404907,6.538270950317383,2.0177698567708333,2.557004269322469
238.98424530029297,0.0001,86.41728591918945,6.191149711608887,1.966158203125,2.4882021098743836
242.13683485984802,0.0001,82.53027391433716,6.051965236663818,1.9434930013020832,2.4600742864376404
245.32867407798767,0.0001,81.25137853622437,5.970983505249023,1.9318453776041666,2.443559641989189
248.6610507965088,0.0001,80.59146881103516,6.711053848266602,2.057439127604167,2.590570214539327
251.8349211215973,0.0001,91.81285285949707,6.459231853485107,2.016188802083333,2.5415018730729537
255.1696708202362,0.0001,78.77229833602905,5.766894340515137,1.8977444661458334,2.4014359311149653
258.45394492149353,0.0001,77.80081796646118,6.177484512329102,1.9714920247395833,2.4854545610410983
261.6331663131714,0.0001,78.76998901367188,7.132901191711426,2.1304169921875,2.6707491536396053
265.0592920780182,0.0001,93.89350652694702,6.023702621459961,1.9358017578125,2.4543232211667503
268.5241358280182,0.0001,78.67020797729492,5.8137993812561035,1.90451318359375,2.411182174612003
271.8433496952057,0.0001,75.89983415603638,5.6035003662109375,1.8682265625,2.3671714452150834
275.2310688495636,0.0001,74.27091646194458,5.395569801330566,1.8371067708333333,2.3228365550460786
278.58529686927795,0.0001,71.36232423782349,5.302818775177002,1.8204388020833333,2.302785055192227
281.82708263397217,0.0001,70.29414367675781,5.391568183898926,1.8377034505208334,2.321975098784438
284.858523607254,0.0001,117.27376174926758,5.601134777069092,1.8544205729166667,2.3666716640939023
288.01042437553406,0.0001,85.84544277191162,6.062550067901611,1.9504176432291667,2.46222463033094
291.11362767219543,0.0001,75.05131101608276,5.653346061706543,1.8845973307291666,2.3776766714939748
294.2967276573181,0.0001,70.03243446350098,5.153323650360107,1.79740771484375,2.2700933666325636
297.61396074295044,0.0001,67.4508261680603,4.992326259613037,1.7666761067708334,2.2343513984767482
300.8617241382599,0.0001,66.38613510131836,4.922091960906982,1.7529583333333334,2.2185787786046722
304.1312930583954,0.0001,65.49220371246338,4.836370944976807,1.7370895182291666,2.1991750939272663
307.3404266834259,0.0001,64.91052770614624,4.798203945159912,1.728912109375,2.1904802615046925
310.6000609397888,0.0001,64.62987232208252,4.707527160644531,1.7135198567708334,2.169683696705582
313.97038865089417,0.0001,63.10831880569458,4.733580589294434,1.7198515625,2.175679371866789
317.11362290382385,0.0001,63.53121328353882,5.221224784851074,1.8121653645833333,2.2849999857540118
320.3470869064331,0.0001,67.0054087638855,5.076024055480957,1.7848089192708334,2.2530033485420446
323.45941829681396,0.0001,63.74352407455444,4.557394981384277,1.6864391276041666,2.134805654454678
326.7737936973572,0.0001,61.03571367263794,4.71801233291626,1.7180244140625,2.1720986095920383
330.01605224609375,0.0001,62.38615322113037,4.511673927307129,1.6783846028645832,2.1240701090418366
333.1356008052826,0.0001,67.75175333023071,4.904542922973633,1.7529275716145833,2.2146202764243808
336.3438060283661,0.0001,62.83219385147095,4.43593168258667,1.66226953125,2.1061652276461675
339.62560844421387,0.0001,59.07828092575073,4.533538818359375,1.683736328125,2.129210824925321
343.0113637447357,0.0001,59.99774169921875,4.953837871551514,1.7644205729166667,2.2257218807894663
346.4723746776581,0.0001,61.585986614227295,4.755861282348633,1.7254933268229167,2.1807937380974387
349.8272798061371,0.0001,59.496140480041504,4.369238376617432,1.6503868815104166,2.0902722983501456
353.1858904361725,0.0001,57.66659736633301,4.668895244598389,1.7096253255208333,2.1607626390447576
356.427206993103,0.0001,59.28072500228882,4.771697044372559,1.7300431315104168,2.1844214199884067
359.8146719932556,0.0001,59.90062618255615,4.506807804107666,1.6776414388020833,2.1229243845950645
363.133003950119,0.0001,56.843968868255615,4.172921657562256,1.6113528645833333,2.0427730845593204
366.2527799606323,0.0001,55.474324226379395,4.715846061706543,1.7208870442708333,2.1715998776583665
369.48668694496155,0.0001,61.2106990814209,4.469402313232422,1.6707060546875,2.11409610560873
372.7703628540039,0.0001,54.69171667098999,3.898125648498535,1.5559427083333333,1.9743671520367398
375.856076002121,0.0001,52.56532001495361,4.151790618896484,1.60725341796875,2.0375943389458477
379.12579703330994,0.0001,61.00225901603699,4.588534355163574,1.6965314127604167,2.142086484063688
382.5003447532654,0.0001,55.606902837753296,3.871452808380127,1.5511292317708334,1.9676007723822346
385.74774193763733,0.0001,52.10399651527405,4.0549187660217285,1.5875950520833333,2.0136829306801256
389.0182378292084,0.0001,53.587148904800415,4.3860273361206055,1.6571526692708334,2.0942844467144384
392.58422207832336,0.0001,54.63319730758667,4.226614475250244,1.62315576171875,2.0558731924253824
395.9778616428375,0.0001,52.98701882362366,3.9741294384002686,1.5700026041666666,1.9935218978711187
399.2448649406433,0.0001,51.809794425964355,4.237926006317139,1.62750390625,2.0586223808097572
402.6088671684265,0.0001,53.34880065917969,4.353459358215332,1.6527161458333333,2.0864945027236073
405.7802493572235,0.0001,53.49356961250305,3.987889528274536,1.5738876953125,1.9969701170617202
408.9610755443573,0.0001,50.70593810081482,3.783353805541992,1.53035009765625,1.945084533161948
412.0054416656494,0.0001,49.90397238731384,4.252429008483887,1.63305810546875,2.0621418565312943
415.2639317512512,0.0001,54.690829277038574,4.177798748016357,1.6167332356770834,2.0439664449606307
418.5086717605591,0.0001,50.29370951652527,3.515287160873413,1.4732937825520833,1.8749098936682265
421.8713798522949,0.0001,47.52784585952759,3.676926374435425,1.5086818033854166,1.917531338020755
425.12211632728577,0.0001,49.63684868812561,3.6758809089660645,1.5085341796875,1.917258683478836
428.3367073535919,0.0001,54.994725942611694,4.304732799530029,1.6466790364583332,2.0747849882327167
431.5490882396698,0.0001,49.77268195152283,3.438570261001587,1.4603605143229166,1.8543382411253886
434.53858399391174,0.0001,46.65602087974548,3.6368932723999023,1.5012609049479166,1.9070640338401506
437.6547508239746,0.0001,48.281962156295776,3.999279260635376,1.581427734375,1.9998198161021907
440.9572594165802,0.0001,49.685181617736816,3.8817877769470215,1.5556319986979166,1.970225307018633
443.9739897251129,0.0001,47.92834734916687,3.5178182125091553,1.4749482421875,1.8755848046342773
447.0609219074249,0.0001,46.18915152549744,3.6631312370300293,1.507728515625,1.9139308203004186
450.3629343509674,0.0001,47.133158683776855,3.896512031555176,1.5608154296875,1.9739584707563715
453.69955587387085,0.0001,50.95520639419556,3.8695077896118164,1.5551103515625,1.9671064568294214
457.08010244369507,0.0001,46.246342182159424,3.231037139892578,1.41223193359375,1.7975085839502964
460.1814053058624,0.0001,43.873871088027954,3.4041643142700195,1.4512278645833334,1.8450377741447013
463.4134199619293,0.0001,46.41578483581543,3.486344337463379,1.4697189127604167,1.8671755142572073
466.6206715106964,0.0001,50.499653577804565,3.9556193351745605,1.5764036458333333,1.9888739191175073
469.94090580940247,0.0001,45.72403597831726,3.1576285362243652,1.3982975260416666,1.7769717444937516
473.30136036872864,0.0001,43.002570152282715,3.3367013931274414,1.4368260091145832,1.8266640351733632
476.567494392395,0.0001,44.687089920043945,3.743537425994873,1.5302058919270833,1.9348223264413282
479.71900725364685,0.0001,48.264641523361206,3.678241491317749,1.5154423828125,1.9178742233155783
482.92012095451355,0.0001,44.105183839797974,3.0833168029785156,1.379673828125,1.7559375648840232
486.05380749702454,0.0001,41.865588903427124,3.2504427433013916,1.4180035807291667,1.8028984187505777
489.4587709903717,0.0001,44.1518611907959,3.348437786102295,1.4406827799479167,1.8298737184627887
492.7878520488739,0.0001,48.58469033241272,3.7900285720825195,1.5428098958333334,1.9467995905673838
496.10610938072205,0.0001,43.53897953033447,3.0110912322998047,1.3657679036458332,1.7352495917974835
499.35808992385864,0.0001,41.11260390281677,3.195805311203003,1.4063662109375,1.7876815540083382
502.48879647254944,0.0001,42.66724514961243,3.556317090988159,1.4906520182291667,1.885819995994227
505.6337745189667,0.0001,45.33099412918091,3.5090057849884033,1.4798507486979167,1.8732340642255576
508.93248319625854,0.0001,42.525325298309326,2.989859104156494,1.3585579427083334,1.7291208892032872
512.2480068206787,0.0001,40.23504114151001,3.1076321601867676,1.38676953125,1.7628477419954152
515.5264723300934,0.0001,41.54082918167114,3.2024104595184326,1.4091837565104166,1.7895280053049836
518.8399589061737,0.0001,47.44927525520325,3.703313112258911,1.5264466145833333,1.9243994260656145
522.0388453006744,0.0001,41.86827278137207,2.8890905380249023,1.3391297200520833,1.699732477418628
525.3886971473694,0.0001,39.57522130012512,3.066828727722168,1.3782652994791667,1.751236356418421
528.9139318466187,0.0001,40.59885883331299,3.2574920654296875,1.4233561197916667,1.8048524004748976
532.1670572757721,0.0001,41.225003480911255,3.3137428760528564,1.4370133463541668,1.8203688743058828
535.4389448165894,0.0001,41.50831460952759,3.2079479694366455,1.4122652994791667,1.7910745145489249
538.6825084686279,0.0001,40.31373953819275,3.0602030754089355,1.3772919921875,1.7493436269069609
542.0319423675537,0.0001,39.49766993522644,3.1740200519561768,1.4049073893229167,1.7815780034260826
545.2288775444031,0.0001,40.655784130096436,3.26668643951416,1.4272194010416666,1.8073977214319763
548.3783922195435,0.0001,41.54355502128601,3.170391321182251,1.4044925130208334,1.7805592593456885
551.6803166866302,0.0001,39.343061208724976,2.851132869720459,1.3276686197916667,1.6885297783871032
555.1453392505646,0.0001,37.84732103347778,2.9937736988067627,1.3627245279947917,1.730252514236241
563.9988698959351,0.0001,39.694117307662964,3.079355478286743,1.38348876953125,1.7548092399887802
567.2860474586487,0.0001,42.22780418395996,3.2266685962677,1.4191295572916667,1.7962930216954212
570.5603086948395,0.0001,38.46262574195862,2.6534202098846436,1.28194384765625,1.628932241499269
573.5875923633575,0.0001,36.25841927528381,2.7595016956329346,1.3063644205729166,1.6611747733469127
576.7002906799316,0.0001,38.202162742614746,2.858210325241089,1.3303639322916667,1.6906242298211431
580.008044719696,0.0001,42.945831537246704,3.3486411571502686,1.4497571614583333,1.8299293090285391
583.3623130321503,0.0001,38.02306413650513,2.615804672241211,1.2755768229166666,1.6173449500647659
586.3936030864716,0.0001,35.84756803512573,2.745818614959717,1.3033204752604166,1.657051201651848
589.6521463394165,0.0001,36.92219305038452,2.9782299995422363,1.360846923828125,1.7257549487772494
592.9431188106537,0.0001,38.39469933509827,3.024714231491089,1.3725633138020834,1.7391705473323578
596.061128616333,0.0001,37.77673411369324,2.761701822280884,1.3075020345052084,1.6618368821628273
599.4167125225067,0.0001,35.78959035873413,2.6906652450561523,1.2900138346354166,1.6403247245051562
602.7390921115875,0.0001,35.56574296951294,2.8602895736694336,1.3326234537760417,1.691239105963928
605.9383215904236,0.0001,40.02182912826538,3.0805068016052246,1.3876442057291667,1.7551372698274912
609.3111765384674,0.0001,37.236353635787964,2.4810986518859863,1.2391344401041666,1.5751503524465529
612.420928478241,0.0001,33.91054725646973,2.505613327026367,1.244117431640625,1.5829129101912083
615.8529944419861,0.0001,34.55747318267822,2.700554609298706,1.2931747233072917,1.6433364498787215
619.1627106666565,0.0001,40.42385411262512,3.0841152667999268,1.3901751302083334,1.7561649223165232
622.282787322998,0.0001,36.290220737457275,2.4436488151550293,1.23238525390625,1.563217439456467
625.5935685634613,0.0001,33.463369607925415,2.5023040771484375,1.2436373697916667,1.581867314037037
628.8487441539764,0.0001,34.23211193084717,2.736102819442749,1.30285498046875,1.654116944046984
632.158965587616,0.0001,35.952990770339966,2.8216679096221924,1.3255022786458333,1.679782119427993
635.2393579483032,0.0001,35.9095253944397,2.641700267791748,1.27914208984375,1.6253307956574563
638.3865642547607,0.0001,33.81486988067627,2.4632954597473145,1.2336131184895833,1.5694889527857998
641.5649969577789,0.0001,32.953469038009644,2.5922913551330566,1.2670836588541667,1.6100594216195356
644.7545766830444,0.0001,36.087270975112915,2.6105661392211914,1.2717431640625,1.6157246302291635
647.9083738327026,0.0001,35.88031196594238,2.6241061687469482,1.275471923828125,1.6199092936926025
651.1547751426697,0.0001,33.03890585899353,2.3258652687072754,1.197798828125,1.5250788166961788
654.429277420044,0.0001,31.775108575820923,2.417720079421997,1.2223165690104167,1.554901942915801
657.739711523056,0.0001,34.575069427490234,2.3090760707855225,1.1933617350260417,1.5195644142696234
666.397899389267,0.0001,34.801125049591064,2.6652870178222656,1.2876356608072916,1.6325707057812229
669.3403704166412,0.0001,34.687809228897095,2.371328592300415,1.209726318359375,1.5399118849081106
672.724023103714,0.0001,31.40755605697632,2.252248764038086,1.1784654947916666,1.5007493787827022
675.9541928768158,0.0001,30.919209718704224,2.3532261848449707,1.2054524739583334,1.5340228932382876
679.2656638622284,0.0001,37.096930742263794,2.332798480987549,1.19926806640625,1.5273501571689991
682.4439523220062,0.0001,34.112640380859375,2.2139294147491455,1.1684334309895834,1.487927875261152
685.9481384754181,0.0001,30.393584728240967,2.1894466876983643,1.1616380208333332,1.479677875276688
689.1931502819061,0.0001,30.558591842651367,2.329618215560913,1.1992267252604167,1.526308672602793
692.3096814155579,0.0001,32.29711937904358,2.318402051925659,1.196309326171875,1.5226299675985517
695.6781539916992,0.0001,33.20617890357971,2.4681167602539062,1.2377029622395834,1.5710240925010508
698.9726369380951,0.0001,32.6133394241333,2.3352744579315186,1.2012555338541666,1.5281605206335218
702.2601890563965,0.0001,30.659902811050415,2.2003660202026367,1.16374853515625,1.4833630871021037
705.5494771003723,0.0001,29.880728721618652,2.3108091354370117,1.1949993489583333,1.5201346140364238
708.6730954647064,0.0001,33.374088764190674,2.200334072113037,1.164010009765625,1.4833522792563472
712.0259740352631,0.0001,31.961093187332153,2.366386651992798,1.2112223307291667,1.5383064450069759
715.2122113704681,0.0001,30.56593084335327,2.1498799324035645,1.1495265299479167,1.4662468696684403
718.4558916091919,0.0001,29.358792066574097,2.216233491897583,1.1689313151041667,1.4887019172545926
721.8728594779968,0.0001,30.338102102279663,2.0927484035491943,1.1340662434895834,1.4466335179153875
725.0172536373138,0.0001,32.229284048080444,2.0692496299743652,1.1274951171875,1.438488677216184
728.2363455295563,0.0001,31.142290115356445,2.3294098377227783,1.2023863932291667,1.5262404236322555
731.4057312011719,0.0001,30.152809381484985,2.104130744934082,1.13668994140625,1.4505622562906426
734.5672500133514,0.0001,28.759907960891724,2.130960702896118,1.145,1.4597810708252053
737.8324456214905,0.0001,28.78876757621765,2.0818114280700684,1.1309259440104167,1.4428484062567004
741.0877418518066,0.0001,33.62682914733887,2.029099941253662,1.1157109375,1.4244647889280497
744.5046272277832,0.0001,30.952122449874878,2.0266048908233643,1.1150582682291668,1.423588768032661
747.5951325893402,0.0001,27.68015742301941,1.9757291078567505,1.1012220052083332,1.4056063341727891
750.6823370456696,0.0001,27.51192355155945,2.0373144149780273,1.1180205891927084,1.427345246646725
753.8467962741852,0.0001,30.015028715133667,1.953249216079712,1.0945287272135418,1.3975869154360012
757.0085701942444,0.0001,29.45621943473816,2.087416887283325,1.1334202473958332,1.4447896013563704
760.2821161746979,0.0001,29.727478504180908,2.199594736099243,1.1677669270833333,1.48310307347888
763.4422428607941,0.0001,28.769587755203247,2.0439467430114746,1.1207616373697917,1.4296666665148732
766.6535832881927,0.0001,27.741455674171448,2.080082416534424,1.1322847493489583,1.4422490619760628
769.8700704574585,0.0001,27.761948347091675,2.0581467151641846,1.12609765625,1.4346242180917679
773.0196604728699,0.0001,30.169773936271667,1.991262674331665,1.1055633138020833,1.4111210774814824
776.3853957653046,0.0001,28.848676443099976,2.1076600551605225,1.1416891276041667,1.4517782737904574
779.7795984745026,0.0001,27.88056981563568,1.9838258028030396,1.1033483072916668,1.408483527185947
782.9616527557373,0.0001,27.054072976112366,2.0532567501068115,1.1256474609375,1.432918934614615
786.0292274951935,0.0001,27.50333869457245,1.9741301536560059,1.1014396158854167,1.4050374401891692
789.161749124527,0.0001,28.853901267051697,1.9313135147094727,1.087862548828125,1.389717049101183
798.1240015029907,0.0001,28.045487761497498,2.07230806350708,1.1324462076822917,1.439551355620476
801.53515791893,0.0001,27.642520666122437,2.031203508377075,1.1200355631510417,1.4252029506427613
804.683023929596,0.0001,27.009104132652283,2.0340254306793213,1.1213140462239584,1.4261926204496362
807.9341480731964,0.0001,26.841556549072266,2.0261435508728027,1.1193868815104167,1.4234266945253977
811.2304966449738,0.0001,27.5300190448761,1.9574118852615356,1.0981017252604166,1.399075389896693
814.6638679504395,0.0001,27.209376454353333,1.9842880964279175,1.1067401529947916,1.4086476088566295
817.7800862789154,0.0001,27.00155472755432,1.9994966983795166,1.1118155924479167,1.4140356235935736
820.8447301387787,0.0001,26.813931584358215,1.9946461915969849,1.110625732421875,1.412319425220147
824.1124827861786,0.0001,26.705910444259644,1.9770262241363525,1.1053792317708333,1.406067638638726
827.2264211177826,0.0001,26.655970454216003,1.9602417945861816,1.1003317057291666,1.4000863766136598
830.4013755321503,0.0001,26.56223738193512,1.950737714767456,1.0975753580729166,1.3966881516533138
833.62051653862,0.0001,26.43227231502533,1.9452284574508667,1.0960838216145834,1.3947144925127148
836.8635694980621,0.0001,26.311747670173645,1.9376578330993652,1.0939331868489583,1.3919978008618286
840.0912086963654,0.0001,26.201398015022278,1.9281686544418335,1.0911575520833334,1.3885851143490149
843.1449654102325,0.0001,26.10023009777069,1.9190322160720825,1.088477294921875,1.3852913868794896
846.1428182125092,0.0001,25.999768614768982,1.9105559587478638,1.085992431640625,1.3822286314439205
849.2437353134155,0.0001,25.891966700553894,1.9028258323669434,1.0837486979166666,1.3794295365672604
852.4963188171387,0.0001,25.785510897636414,1.8948017358779907,1.0814010416666666,1.3765179831053789
855.6353139877319,0.0001,25.681726217269897,1.8869900703430176,1.07911572265625,1.3736775719267544
858.7312898635864,0.0001,25.584081292152405,1.878953456878662,1.0767565104166668,1.3707492296262047
861.8807365894318,0.0001,25.483808994293213,1.8710520267486572,1.0744292805989584,1.3678640587914186
865.0325202941895,0.0001,25.38042390346527,1.8635891675949097,1.0722372233072917,1.3651333974042
868.1711637973785,0.0001,25.2832350730896,1.8556034564971924,1.0698506673177084,1.3622053867258783
876.8783099651337,0.0001,25.182851195335388,1.8480865955352783,1.0676114095052083,1.3594434848649157
880.1010231971741,0.0001,25.090776205062866,1.8401381969451904,1.0652361653645834,1.3565169308172125
883.203024148941,0.0001,24.99434804916382,1.8328355550765991,1.0630673828125,1.3538225925058152
886.294264793396,0.0001,24.89758276939392,1.825476884841919,1.0608641764322917,1.3511021012569084
889.473534822464,0.0001,24.80765724182129,1.8184748888015747,1.0587685546875,1.348508411132772
892.5488047599792,0.0001,24.71783745288849,1.8114973306655884,1.0566712239583333,1.345918792436354
895.9562857151031,0.0001,24.6248779296875,1.8046780824661255,1.054611083984375,1.343383065211049
899.1530637741089,0.0001,24.532633185386658,1.798046588897705,1.05260546875,1.3409125808490152
902.5306560993195,0.0001,24.443666696548462,1.791202425956726,1.05053369140625,1.3383581261972946
905.7502763271332,0.0001,24.35655426979065,1.7844206094741821,1.0484747721354166,1.3358220588524008
908.9021167755127,0.0001,24.26912546157837,1.7778747081756592,1.0464923502604166,1.3333696691012462
912.1895527839661,0.0001,24.181884169578552,1.7709358930587769,1.0443873697916666,1.3307651454692646
915.4162836074829,0.0001,24.09200417995453,1.764473795890808,1.0424453125,1.328334971147307
918.682895898819,0.0001,24.01197040081024,1.7580236196517944,1.0405038248697918,1.325904823228431
922.0137739181519,0.0001,23.929084539413452,1.7514387369155884,1.038518310546875,1.3234193598717428
925.2217454910278,0.0001,23.843170523643494,1.7456058263778687,1.0367952473958333,1.3212137579781833
928.4982130527496,0.0001,23.76405382156372,1.7390996217727661,1.0348474934895833,1.318749259478465
931.8448882102966,0.0001,23.680409908294678,1.7330241203308105,1.0330517578125,1.3164437278295136
935.2313475608826,0.0001,23.600805401802063,1.7269179821014404,1.03123779296875,1.3141225090340702
938.3428678512573,0.0001,23.519396781921387,1.7211666107177734,1.0295380859375,1.3119324169585362
941.5220336914062,0.0001,23.44361913204193,1.7154003381729126,1.0278221842447917,1.3097329463005043
944.7472720146179,0.0001,23.36752760410309,1.7098219394683838,1.026171875,1.307601598386973
947.8327901363373,0.0001,23.28865647315979,1.7044416666030884,1.0245966796875,1.3055426962649799
951.1173272132874,0.0001,23.20867085456848,1.6988855600357056,1.0229559733072917,1.3034130501982415
954.1890552043915,0.0001,23.132676005363464,1.6926764249801636,1.02107958984375,1.3010289897967942
957.5558385848999,0.0001,23.054975271224976,1.6868712902069092,1.01933642578125,1.29879607964854
960.7442989349365,0.0001,22.983640432357788,1.681125521659851,1.0176031087239583,1.2965822335205932
964.1313662528992,0.0001,22.911497235298157,1.675469994544983,1.015899169921875,1.294399494778692
967.3211784362793,0.0001,22.836286187171936,1.6701745986938477,1.0143199869791666,1.2923523675558006
970.4748952388763,0.0001,22.76592981815338,1.6646051406860352,1.0126427408854166,1.2901957770932158
973.6829776763916,0.0001,22.69128119945526,1.6594605445861816,1.0111128743489584,1.288200532517809
976.9225656986237,0.0001,22.622325658798218,1.6542869806289673,1.0095690104166666,1.286190867101218
980.2632257938385,0.0001,22.55265498161316,1.6493722200393677,1.0081140950520833,1.284278876674734
983.5420091152191,0.0001,22.485129594802856,1.6441962718963623,1.0065616861979167,1.2822621764142075
986.7000644207001,0.0001,22.411874175071716,1.639427661895752,1.0051432291666667,1.2804013958032847
989.8925921916962,0.0001,22.343262791633606,1.6342747211456299,1.00358203125,1.2783875545324013
993.3299446105957,0.0001,22.275410532951355,1.6291247606277466,1.0020146484375,1.2763717472741174
